	lev	line1	line2	val1	val2	val3	r	pr	csr	vr
3988	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Иные бюджетные ассигнования)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Иные бюджетные ассигнования)	203341	195800,8	0	12	02	11 5 00 90000	800
3989	3	"Государственная программа Российской Федерации ""Информационное общество (2011 - 2020 годы)"""	"Государственная программа Российской Федерации ""Информационное общество (2011 - 2020 годы)"""	3321626,3	3211468,7	3145748,8	12	02	23	
3990	4	"Подпрограмма ""Информационная среда"""	"Подпрограмма ""Информационная среда"""	3321626,3	3211468,7	3145748,8	12	02	23 2	
3991	5	"Основное мероприятие ""Поддержка печатных средств массовой информации"""	"Основное мероприятие ""Поддержка печатных средств массовой информации"""	3141124	3043684,2	2978791	12	02	23 2 02	
3992	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)	3085026,7	2987604,8	2922656,8	12	02	23 2 02 90000	600
3993	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Иные бюджетные ассигнования)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Иные бюджетные ассигнования)	56097,3	56079,4	56134,2	12	02	23 2 02 90000	800
3994	5	"Основное мероприятие ""Поддержка социально значимых проектов в медиасреде"""	"Основное мероприятие ""Поддержка социально значимых проектов в медиасреде"""	180502,3	167784,5	166957,8	12	02	23 2 04	
3995	6	Субсидии издательствам и издающим организациям на реализацию социально значимых проектов, государственную поддержку непериодических изданий (Иные бюджетные ассигнования)	Субсидии издательствам и издающим организациям на реализацию социально значимых проектов, государственную поддержку непериодических изданий (Иные бюджетные ассигнования)	43200	30482,2	29655,5	12	02	23 2 04 65000	800
3996	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд)	137302,3	137302,3	137302,3	12	02	23 2 04 90000	200
3997	3	"Государственная программа Российской Федерации ""Внешнеполитическая деятельность"""	"Государственная программа Российской Федерации ""Внешнеполитическая деятельность"""	69947,8	69947,8	69947,8	12	02	41	
3998	4	"Подпрограмма ""Осуществление функций по выработке и реализации государственной политики и нормативно-правовому регулированию в сфере международных отношений Российской Федерации"""	"Подпрограмма ""Осуществление функций по выработке и реализации государственной политики и нормативно-правовому регулированию в сфере международных отношений Российской Федерации"""	69947,8	69947,8	69947,8	12	02	41 1	
3999	5	"Основное мероприятие ""Обеспечение реализации подпрограммы"""	"Основное мероприятие ""Обеспечение реализации подпрограммы"""	69947,8	69947,8	69947,8	12	02	41 1 10	
4000	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)	69947,8	69947,8	69947,8	12	02	41 1 10 90000	600
4001	3	"Государственная программа Российской Федерации ""Юстиция"""	"Государственная программа Российской Федерации ""Юстиция"""	64110,8	63250,9	62675,8	12	02	42	
4002	4	"Подпрограмма ""Регулирование государственной политики в сфере исполнения уголовных наказаний"""	"Подпрограмма ""Регулирование государственной политики в сфере исполнения уголовных наказаний"""	64110,8	63250,9	62675,8	12	02	42 3	
4003	5	"Основное мероприятие ""Повышение социального статуса сотрудников уголовно-исполнительной системы, престижа службы в исправительных учреждениях"""	"Основное мероприятие ""Повышение социального статуса сотрудников уголовно-исполнительной системы, престижа службы в исправительных учреждениях"""	64110,8	63250,9	62675,8	12	02	42 3 03	
4004	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами)	36782,6	36782,6	36782,6	12	02	42 3 03 90000	100
4005	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд)	27248,2	26390,8	25817,4	12	02	42 3 03 90000	200
4006	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Иные бюджетные ассигнования)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Иные бюджетные ассигнования)	80	77,5	75,8	12	02	42 3 03 90000	800
4007	3	Обеспечение деятельности отдельных федеральных государственных органов	Обеспечение деятельности отдельных федеральных государственных органов	76766,7	63452,5	62755	12	02	89	
4008	4	Управление делами Президента Российской Федерации	Управление делами Президента Российской Федерации	76766,7	63452,5	62755	12	02	89 9	
4009	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)	76766,7	63452,5	62755	12	02	89 9 00 90000	600
4010	3	Совет Федерации Федерального Собрания Российской Федерации	Совет Федерации Федерального Собрания Российской Федерации	91673,6	91673,6	91673,6	12	02	95	
4011	4	Обеспечение деятельности Совета Федерации	Обеспечение деятельности Совета Федерации	91673,6	91673,6	91673,6	12	02	95 9	
4012	6	"Субсидии автономной некоммерческой организации ""Парламентская газета"" (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)"	"Субсидии автономной некоммерческой организации ""Парламентская газета"" (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)"	91673,6	91673,6	91673,6	12	02	95 9 00 62440	600
4013	3	Государственная Дума Федерального Собрания Российской Федерации	Государственная Дума Федерального Собрания Российской Федерации	88326,3	88326,2	88326,4	12	02	96	
4014	4	Обеспечение деятельности Государственной Думы	Обеспечение деятельности Государственной Думы	88326,3	88326,2	88326,4	12	02	96 9	
4015	6	"Субсидии автономной некоммерческой организации ""Парламентская газета"" (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)"	"Субсидии автономной некоммерческой организации ""Парламентская газета"" (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)"	88326,3	88326,2	88326,4	12	02	96 9 00 62440	600
4016	3	Реализация функций иных федеральных органов государственной власти	Реализация функций иных федеральных органов государственной власти	238316	238437,9	238547,7	12	02	99	
4017	4	Иные непрограммные мероприятия	Иные непрограммные мероприятия	238316	238437,9	238547,7	12	02	99 9	
4018	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям)	238316	238437,9	238547,7	12	02	99 9 00 90000	600
4019	2	Другие вопросы в области средств массовой информации	Другие вопросы в области средств массовой информации	7856965,9	7337459,5	7102427,1	12	04		
4020	3	"Государственная программа Российской Федерации ""Информационное общество (2011 - 2020 годы)"""	"Государственная программа Российской Федерации ""Информационное общество (2011 - 2020 годы)"""	7775944,8	7256470,7	7101459,1	12	04	23	
4021	4	"Подпрограмма ""Информационная среда"""	"Подпрограмма ""Информационная среда"""	7771795,9	7252452,8	7097528,5	12	04	23 2	
4022	5	"Основное мероприятие ""Участие России в международном информационном обмене"""	"Основное мероприятие ""Участие России в международном информационном обмене"""	7537517,4	7021616,6	6868972,8	12	04	23 2 05	
4023	6	"Субсидии федеральному государственному унитарному предприятию ""Международное информационное агентство ""Россия сегодня"" (Иные бюджетные ассигнования)"	"Субсидии федеральному государственному унитарному предприятию ""Международное информационное агентство ""Россия сегодня"" (Иные бюджетные ассигнования)"	6002442,1	5535017,4	5414691	12	04	23 2 05 64170	800
4024	6	"Субсидии федеральному государственному унитарному предприятию ""Информационное телеграфное агентство России (ИТАР - ТАСС)"" на финансовое обеспечение расходов по организации мероприятий по освещению государственной политики и общественной жизни в Российской Федерации, сбора и оперативного распространения информации о событиях в сфере политики, экономики, культуры, науки, спорта в целях обеспечения органов государственной власти необходимой информацией, а также расходов для обеспечения международной деятельности (Иные бюджетные ассигнования)"	"Субсидии федеральному государственному унитарному предприятию ""Информационное телеграфное агентство России (ИТАР - ТАСС)"" на финансовое обеспечение расходов по организации мероприятий по освещению государственной политики и общественной жизни в Российской Федерации, сбора и оперативного распространения информации о событиях в сфере политики, экономики, культуры, науки, спорта в целях обеспечения органов государственной власти необходимой информацией, а также расходов для обеспечения международной деятельности (Иные бюджетные ассигнования)"	1535075,3	1486599,2	1454281,8	12	04	23 2 05 64930	800
4025	5	"Основное мероприятие ""Стимулирование профессиональной деятельности в области средств массовой информации"""	"Основное мероприятие ""Стимулирование профессиональной деятельности в области средств массовой информации"""	10000	10000	10000	12	04	23 2 06	
4026	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Социальное обеспечение и иные выплаты населению)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Социальное обеспечение и иные выплаты населению)	10000	10000	10000	12	04	23 2 06 90000	300
4027	5	"Основное мероприятие ""Управление развитием информационной среды"""	"Основное мероприятие ""Управление развитием информационной среды"""	224278,5	220836,2	218555,7	12	04	23 2 08	
4028	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами)	107390,7	107401,6	107423,5	12	04	23 2 08 90000	100
4029	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд)	109356,4	105903,2	103600,8	12	04	23 2 08 90000	200
4030	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Иные бюджетные ассигнования)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Иные бюджетные ассигнования)	7531,4	7531,4	7531,4	12	04	23 2 08 90000	800
4031	4	"Подпрограмма ""Безопасность в информационном обществе"""	"Подпрограмма ""Безопасность в информационном обществе"""	4148,9	4017,9	3930,6	12	04	23 3	
4032	5	"Основное мероприятие ""Предупреждение информационно-технологических угроз национальным интересам России"""	"Основное мероприятие ""Предупреждение информационно-технологических угроз национальным интересам России"""	4148,9	4017,9	3930,6	12	04	23 3 04	
4033	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд)	4148,9	4017,9	3930,6	12	04	23 3 04 90000	200
4034	3	"Государственная программа Российской Федерации ""Развитие Северо-Кавказского федерального округа"" на период до 2025 года"	"Государственная программа Российской Федерации ""Развитие Северо-Кавказского федерального округа"" на период до 2025 года"	80000	80000	0	12	04	35	
4035	4	"Подпрограмма ""Формирование инфраструктуры государственной информационной политики в Северо-Кавказском федеральном округе"""	"Подпрограмма ""Формирование инфраструктуры государственной информационной политики в Северо-Кавказском федеральном округе"""	80000	80000	0	12	04	35 И	
4036	5	"Основное мероприятие ""Развитие комплексного информационного ресурса, посвященного Северо-Кавказскому федеральному округу"""	"Основное мероприятие ""Развитие комплексного информационного ресурса, посвященного Северо-Кавказскому федеральному округу"""	80000	80000	0	12	04	35 И 01	
4037	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд)	80000	80000	0	12	04	35 И 01 90000	200
4038	3	Реализация функций иных федеральных органов государственной власти	Реализация функций иных федеральных органов государственной власти	1021,1	988,8	968	12	04	99	
4039	4	Мобилизационная подготовка органов государственной власти	Мобилизационная подготовка органов государственной власти	1021,1	988,8	968	12	04	99 7	
4040	6	Субсидии на содержание специальных объектов (Иные бюджетные ассигнования)	Субсидии на содержание специальных объектов (Иные бюджетные ассигнования)	1021,1	988,8	968	12	04	99 7 00 60940	800
4041	1	ОБСЛУЖИВАНИЕ ГОСУДАРСТВЕННОГО И МУНИЦИПАЛЬНОГО ДОЛГА	ОБСЛУЖИВАНИЕ ГОСУДАРСТВЕННОГО И МУНИЦИПАЛЬНОГО ДОЛГА	728670383,4	847975595	869459834,4	13			
4042	2	Обслуживание государственного внутреннего и муниципального долга	Обслуживание государственного внутреннего и муниципального долга	553467128,9	606191029,4	708633064,9	13	01		
4043	3	"Государственная программа Российской Федерации ""Управление государственными финансами и регулирование финансовых рынков"""	"Государственная программа Российской Федерации ""Управление государственными финансами и регулирование финансовых рынков"""	553467128,9	606191029,4	708633064,9	13	01	39	
4044	4	"Подпрограмма ""Управление государственным долгом и государственными финансовыми активами Российской Федерации"""	"Подпрограмма ""Управление государственным долгом и государственными финансовыми активами Российской Федерации"""	553467128,9	606191029,4	708633064,9	13	01	39 5	
4045	5	"Основное мероприятие ""Обеспечение своевременности и полноты исполнения долговых обязательств Российской Федерации"""	"Основное мероприятие ""Обеспечение своевременности и полноты исполнения долговых обязательств Российской Федерации"""	553467128,9	606191029,4	708633064,9	13	01	39 5 02	
4046	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Обслуживание государственного (муниципального) долга)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Обслуживание государственного (муниципального) долга)	553467128,9	606191029,4	708633064,9	13	01	39 5 02 90000	700
4047	2	Обслуживание государственного внешнего долга	Обслуживание государственного внешнего долга	175203254,5	241784565,6	160826769,5	13	02		
4048	3	"Государственная программа Российской Федерации ""Управление государственными финансами и регулирование финансовых рынков"""	"Государственная программа Российской Федерации ""Управление государственными финансами и регулирование финансовых рынков"""	175203254,5	241784565,6	160826769,5	13	02	39	
4049	4	"Подпрограмма ""Управление государственным долгом и государственными финансовыми активами Российской Федерации"""	"Подпрограмма ""Управление государственным долгом и государственными финансовыми активами Российской Федерации"""	175203254,5	241784565,6	160826769,5	13	02	39 5	
4050	5	"Основное мероприятие ""Обеспечение своевременности и полноты исполнения долговых обязательств Российской Федерации"""	"Основное мероприятие ""Обеспечение своевременности и полноты исполнения долговых обязательств Российской Федерации"""	175203254,5	241784565,6	160826769,5	13	02	39 5 02	
4051	6	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Обслуживание государственного (муниципального) долга)	Финансовое обеспечение выполнения функций федеральных государственных органов, оказания услуг и выполнения работ (Обслуживание государственного (муниципального) долга)	175203254,5	241784565,6	160826769,5	13	02	39 5 02 90000	700
4052	1	МЕЖБЮДЖЕТНЫЕ ТРАНСФЕРТЫ ОБЩЕГО ХАРАКТЕРА БЮДЖЕТАМ БЮДЖЕТНОЙ СИСТЕМЫ РОССИЙСКОЙ ФЕДЕРАЦИИ	МЕЖБЮДЖЕТНЫЕ ТРАНСФЕРТЫ ОБЩЕГО ХАРАКТЕРА БЮДЖЕТАМ БЮДЖЕТНОЙ СИСТЕМЫ РОССИЙСКОЙ ФЕДЕРАЦИИ	783527366,4	800649861,8	818161393,5	14			
4053	2	Дотации на выравнивание бюджетной обеспеченности субъектов Российской Федерации и муниципальных образований	Дотации на выравнивание бюджетной обеспеченности субъектов Российской Федерации и муниципальных образований	614599727,9	614599727,9	614599727,9	14	01		
4054	3	"Государственная программа Российской Федерации ""Развитие федеративных отношений и создание условий для эффективного и ответственного управления региональными и муниципальными финансами"""	"Государственная программа Российской Федерации ""Развитие федеративных отношений и создание условий для эффективного и ответственного управления региональными и муниципальными финансами"""	614599727,9	614599727,9	614599727,9	14	01	36	
4055	4	"Подпрограмма ""Выравнивание финансовых возможностей бюджетов субъектов Российской Федерации и местных бюджетов"""	"Подпрограмма ""Выравнивание финансовых возможностей бюджетов субъектов Российской Федерации и местных бюджетов"""	614599727,9	614599727,9	614599727,9	14	01	36 2	
4056	5	"Основное мероприятие ""Выравнивание бюджетной обеспеченности субъектов Российской Федерации"""	"Основное мероприятие ""Выравнивание бюджетной обеспеченности субъектов Российской Федерации"""	614599727,9	614599727,9	614599727,9	14	01	36 2 01	
4057	6	Дотации на выравнивание бюджетной обеспеченности субъектов Российской Федерации (Межбюджетные трансферты)	Дотации на выравнивание бюджетной обеспеченности субъектов Российской Федерации (Межбюджетные трансферты)	614599727,9	614599727,9	614599727,9	14	01	36 2 01 50010	500
4058	2	Иные дотации	Иные дотации	123663671,8	139951178,5	151148728	14	02		
4059	3	"Государственная программа Российской Федерации ""Космическая деятельность России на 2013 - 2020 годы"""	"Государственная программа Российской Федерации ""Космическая деятельность России на 2013 - 2020 годы"""	1224154,9	1024154,9	1024154,9	14	02	21	
4060	4	"Подпрограмма ""Обеспечение реализации государственной программы Российской Федерации ""Космическая деятельность России на 2013 - 2020 годы"""	"Подпрограмма ""Обеспечение реализации государственной программы Российской Федерации ""Космическая деятельность России на 2013 - 2020 годы"""	1224154,9	1024154,9	1024154,9	14	02	21 2	
4061	5	"Основное мероприятие ""Поддержание потенциала космодрома ""Байконур"""	"Основное мероприятие ""Поддержание потенциала космодрома ""Байконур"""	1224154,9	1024154,9	1024154,9	14	02	21 2 03	
4062	6	Дотации на содержание объектов инфраструктуры города Байконура, связанных с арендой космодрома Байконур (Межбюджетные трансферты)	Дотации на содержание объектов инфраструктуры города Байконура, связанных с арендой космодрома Байконур (Межбюджетные трансферты)	1224154,9	1024154,9	1024154,9	14	02	21 2 03 50110	500
4063	3	"Государственная программа Российской Федерации ""Развитие федеративных отношений и создание условий для эффективного и ответственного управления региональными и муниципальными финансами"""	"Государственная программа Российской Федерации ""Развитие федеративных отношений и создание условий для эффективного и ответственного управления региональными и муниципальными финансами"""	122439516,9	138927023,6	150124573,1	14	02	36	
4064	4	"Подпрограмма ""Выравнивание финансовых возможностей бюджетов субъектов Российской Федерации и местных бюджетов"""	"Подпрограмма ""Выравнивание финансовых возможностей бюджетов субъектов Российской Федерации и местных бюджетов"""	122439516,9	138927023,6	150124573,1	14	02	36 2	
4065	5	"Основное мероприятие ""Поддержка мер по обеспечению сбалансированности бюджетов субъектов Российской Федерации и муниципальных образований и компенсация дополнительных расходов, возникших в результате решений, принятых органами власти другого уровня"""	"Основное мероприятие ""Поддержка мер по обеспечению сбалансированности бюджетов субъектов Российской Федерации и муниципальных образований и компенсация дополнительных расходов, возникших в результате решений, принятых органами власти другого уровня"""	112990160,1	129776067,6	141172551	14	02	36 2 02	
4066	6	Дотации на поддержку мер по обеспечению сбалансированности бюджетов (Межбюджетные трансферты)	Дотации на поддержку мер по обеспечению сбалансированности бюджетов (Межбюджетные трансферты)	52642269	59776067,6	71172551	14	02	36 2 02 50020	500
4067	6	Дотации на частичную компенсацию дополнительных расходов на повышение оплаты труда работников бюджетной сферы (Межбюджетные трансферты)	Дотации на частичную компенсацию дополнительных расходов на повышение оплаты труда работников бюджетной сферы (Межбюджетные трансферты)	40000000	50000000	50000000	14	02	36 2 02 50090	500
4068	6	Дотации бюджету Приморского края в целях обеспечения сбалансированности бюджета городского округа Большой Камень (Межбюджетные трансферты)		294538,6			14	02	36 2 02 51250	500
4069	6	Дотации бюджету Мурманской области в целях обеспечения сбалансированности бюджета городского округа Мурманск (Межбюджетные трансферты)		53352,5			14	02	36 2 02 51400	500
4070	6	Дотации бюджетам субъектов Российской Федерации за достижение наивысших темпов роста налогового потенциала (Межбюджетные трансферты)	Дотации бюджетам субъектов Российской Федерации за достижение наивысших темпов роста налогового потенциала (Межбюджетные трансферты)	20000000	20000000	20000000	14	02	36 2 02 55490	500
4071	5	"Основное мероприятие ""Создание условий для устойчивого исполнения бюджетов закрытых административно-территориальных образований"""	"Основное мероприятие ""Создание условий для устойчивого исполнения бюджетов закрытых административно-территориальных образований"""	9449356,8	9150956	8952022,1	14	02	36 2 04	
4072	6	Дотации, связанные с особым режимом безопасного функционирования закрытых административно-территориальных образований (Межбюджетные трансферты)	Дотации, связанные с особым режимом безопасного функционирования закрытых административно-территориальных образований (Межбюджетные трансферты)	9449356,8	9150956	8952022,1	14	02	36 2 04 50100	500
4073	2	Прочие межбюджетные трансферты общего характера	Прочие межбюджетные трансферты общего характера	45263966,7	46098955,4	52412937,6	14	03		
4074	3	"Государственная программа Российской Федерации ""Обеспечение доступным и комфортным жильем и коммунальными услугами граждан Российской Федерации"""	"Государственная программа Российской Федерации ""Обеспечение доступным и комфортным жильем и коммунальными услугами граждан Российской Федерации"""	12004201,3	7739820,8	6012440	14	03	05	
4075	4	"Федеральная целевая программа ""Жилище"" на 2015 - 2020 годы"	"Федеральная целевая программа ""Жилище"" на 2015 - 2020 годы"	10000000	5798910	6012440	14	03	05 4	
